Date,AOK
2020-07-09,35.195491790771484
2020-07-10,35.25308609008789
2020-07-13,35.061126708984375
2020-07-14,35.32986831665039
2020-07-15,35.39705276489258
2020-07-16,35.39705276489258
2020-07-17,35.50263595581055
2020-07-20,35.53142166137695
2020-07-21,35.62739562988281
2020-07-22,35.665794372558594
2020-07-23,35.64659881591797
2020-07-24,35.5698127746582
2020-07-27,35.67539978027344
2020-07-28,35.598609924316406
2020-07-29,35.80977249145508
2020-07-30,35.732975006103516
2020-07-31,35.67539978027344
2020-08-03,35.74258041381836
2020-08-04,35.92802810668945
2020-08-05,35.96647262573242
2020-08-06,36.06255340576172
2020-08-07,36.0145149230957
2020-08-10,36.0145149230957
2020-08-11,35.918426513671875
2020-08-12,36.06255340576172
2020-08-13,35.96647262573242
2020-08-14,35.918426513671875
2020-08-17,35.93764877319336
2020-08-18,35.96647262573242
2020-08-19,35.947261810302734
2020-08-20,35.89920425415039
2020-08-21,35.93764877319336
2020-08-24,36.08176803588867
2020-08-25,36.02413558959961
2020-08-26,36.216304779052734
2020-08-27,36.12021255493164
2020-08-28,36.22590637207031
2020-08-31,36.187469482421875
2020-09-01,36.27396011352539
2020-09-02,36.550071716308594
2020-09-03,36.16523742675781
2020-09-04,36.01130676269531
2020-09-08,35.751529693603516
2020-09-09,35.992069244384766
2020-09-10,35.818878173828125
2020-09-11,35.86699295043945
2020-09-14,36.02092361450195
2020-09-15,36.0978889465332
2020-09-16,36.12675094604492
2020-09-17,36.02092361450195
2020-09-18,35.895851135253906
2020-09-21,35.65532302856445
2020-09-22,35.703433990478516
2020-09-23,35.46290588378906
2020-09-24,35.482147216796875
2020-09-25,35.597599029541016
2020-09-28,35.780399322509766
2020-09-29,35.770774841308594
2020-09-30,35.76115798950195
2020-10-01,35.87661361694336
2020-10-02,35.83225631713867
2020-10-05,35.986515045166016
2020-10-06,35.861183166503906
2020-10-07,36.00578308105469
2020-10-08,36.140743255615234
2020-10-09,36.21786880493164
2020-10-12,36.429954528808594
2020-10-13,36.275699615478516
2020-10-14,36.24678421020508
2020-10-15,36.22751235961914
2020-10-16,36.24678421020508
2020-10-19,36.082908630371094
2020-10-20,36.131107330322266
2020-10-21,36.082908630371094
2020-10-22,36.00578308105469
2020-10-23,36.150386810302734
2020-10-26,35.95758056640625
2020-10-27,35.95758056640625
2020-10-28,35.446659088134766
2020-10-29,35.610538482666016
2020-10-30,35.485225677490234
2020-11-02,35.581626892089844
2020-11-03,35.84031677246094
2020-11-04,36.158843994140625
2020-11-05,36.40016174316406
2020-11-06,36.342254638671875
2020-11-09,36.45808410644531
2020-11-10,36.45808410644531
2020-11-11,36.58357238769531
2020-11-12,36.487037658691406
2020-11-13,36.6318244934082
2020-11-16,36.776615142822266
2020-11-17,36.776615142822266
2020-11-18,36.766963958740234
2020-11-19,36.84418869018555
2020-11-20,36.82488250732422
2020-11-23,36.84418869018555
2020-11-24,37.027587890625
2020-11-25,37.00828170776367
2020-11-27,37.085506439208984
2020-11-30,36.99864196777344
2020-12-01,37.11445999145508
2020-12-02,37.09319305419922
2020-12-03,37.151180267333984
2020-12-04,37.19948959350586
2020-12-07,37.19948959350586
2020-12-08,37.18983840942383
2020-12-09,37.19948959350586
2020-12-10,37.1801643371582
2020-12-11,37.247798919677734
2020-12-14,37.218807220458984
2020-12-15,37.34442138671875
2020-12-16,37.37340545654297
2020-12-17,37.41205596923828
2020-12-18,37.41205596923828
2020-12-21,37.30577850341797
2020-12-22,37.228477478027344
2020-12-23,37.3154296875
2020-12-24,37.33678436279297
2020-12-28,37.491981506347656
2020-12-29,37.53077697753906
2020-12-30,37.52108383178711
2020-12-31,37.588993072509766
2021-01-04,37.53077697753906
2021-01-05,37.64719009399414
2021-01-06,37.59869384765625
2021-01-07,37.68598556518555
2021-01-08,37.78300094604492
2021-01-11,37.62779235839844
2021-01-12,37.66659164428711
2021-01-13,37.753902435302734
2021-01-14,37.78300094604492
2021-01-15,37.656883239746094
2021-01-19,37.802398681640625
2021-01-20,37.93819808959961
2021-01-21,37.8800048828125
2021-01-22,37.84120178222656
2021-01-25,37.93819808959961
2021-01-26,37.89939880371094
2021-01-27,37.588993072509766
2021-01-28,37.618080139160156
2021-01-29,37.42409133911133
2021-02-01,37.56958770751953
2021-02-02,37.7375373840332
2021-02-03,37.7181282043457
2021-02-04,37.834632873535156
2021-02-05,37.88317108154297
2021-02-08,37.960838317871094
2021-02-09,38.009395599365234
2021-02-10,37.98026657104492
2021-02-11,38.07735061645508
2021-02-12,38.07735061645508
2021-02-16,37.99967575073242
2021-02-17,38.009395599365234
2021-02-18,37.88317108154297
2021-02-19,37.844337463378906
2021-02-22,37.669586181640625
2021-02-23,37.70841979980469
2021-02-24,37.79581069946289
2021-02-25,37.310367584228516
2021-02-26,37.37833023071289
2021-03-01,37.611331939697266
2021-03-02,37.54331970214844
2021-03-03,37.38786697387695
2021-03-04,37.15467071533203
2021-03-05,37.30040740966797
2021-03-08,37.14495849609375
2021-03-09,37.40729904174805
2021-03-10,37.523887634277344
2021-03-11,37.66962814331055
2021-03-12,37.54331970214844
2021-03-15,37.57246398925781
2021-03-16,37.57246398925781
2021-03-17,37.65020751953125
2021-03-18,37.348995208740234
2021-03-19,37.446163177490234
2021-03-22,37.4947395324707
2021-03-23,37.4170036315918
2021-03-24,37.368431091308594
2021-03-25,37.43644332885742
2021-03-26,37.60161590576172
2021-03-29,37.4947395324707
2021-03-30,37.47529983520508
2021-03-31,37.553035736083984
2021-04-01,37.71821212768555
2021-04-05,37.893333435058594
2021-04-06,37.90306091308594
2021-04-07,37.90306091308594
2021-04-08,38.019805908203125
2021-04-09,38.04898452758789
2021-04-12,37.98088836669922
2021-04-13,38.08790588378906
2021-04-14,38.058712005615234
2021-04-15,38.28247833251953
2021-04-16,38.30193328857422
2021-04-19,38.16572570800781
2021-04-20,38.04898452758789
2021-04-21,38.263023376464844
2021-04-22,38.194915771484375
2021-04-23,38.27274703979492
2021-04-26,38.32140350341797
2021-04-27,38.20463943481445
2021-04-28,38.253299713134766
2021-04-29,38.292213439941406
2021-04-30,38.22410202026367
2021-05-03,38.253299713134766
2021-05-04,38.228946685791016
2021-05-05,38.24842071533203
2021-05-06,38.35551834106445
2021-05-07,38.501522064208984
2021-05-10,38.336036682128906
2021-05-11,38.18027877807617
2021-05-12,37.81035232543945
2021-05-13,37.99531555175781
2021-05-14,38.14134979248047
2021-05-17,38.1705436706543
2021-05-18,38.15107345581055
2021-05-19,38.06345748901367
2021-05-20,38.24842071533203
2021-05-21,38.25815963745117
2021-05-24,38.30683135986328
2021-05-25,38.35551834106445
2021-05-26,38.45285415649414
2021-05-27,38.45285415649414
2021-05-28,38.462581634521484
2021-06-01,38.52100372314453
2021-06-02,38.56581115722656
2021-06-03,38.44891357421875
2021-06-04,38.653480529785156
2021-06-07,38.63399887084961
2021-06-08,38.66322708129883
2021-06-09,38.70219421386719
2021-06-10,38.741153717041016
2021-06-11,38.73141098022461
2021-06-14,38.77037048339844
2021-06-15,38.66322708129883
2021-06-16,38.604774475097656
2021-06-17,38.63399887084961
2021-06-18,38.52684783935547
2021-06-21,38.52684783935547
2021-06-22,38.643741607666016
2021-06-23,38.55607223510742
2021-06-24,38.721675872802734
2021-06-25,38.653480529785156
2021-06-28,38.75088882446289
2021-06-29,38.75088882446289
2021-06-30,38.77037048339844
2021-07-01,38.80934524536133
2021-07-02,38.92068862915039
2021-07-06,38.84255599975586
2021-07-07,38.96951675415039
2021-07-08,38.910919189453125
2021-07-09,38.99882507324219
2021-07-12,39.02812194824219
2021-07-13,38.92068862915039
2021-07-14,39.03789138793945
2021-07-15,38.99882507324219
2021-07-16,38.910919189453125
2021-07-19,38.74488067626953
2021-07-20,38.940216064453125
2021-07-21,38.99882507324219
2021-07-22,39.04765701293945
2021-07-23,39.12578582763672
2021-07-26,39.10625076293945
2021-07-27,39.08672332763672
2021-07-28,39.15509033203125
2021-07-29,39.19416427612305
2021-07-30,39.15509033203125
2021-08-02,39.21369552612305
2021-08-03,39.310455322265625
2021-08-04,39.25180435180664
2021-08-05,39.26157760620117
2021-08-06,39.14429473876953
2021-08-09,39.11497497558594
2021-08-10,39.09542465209961
2021-08-11,39.10519790649414
2021-08-12,39.11497497558594
2021-08-13,39.2909049987793
2021-08-16,39.23226547241211
2021-08-17,39.163841247558594
2021-08-18,39.07588195800781
2021-08-19,39.04655456542969
2021-08-20,39.1247444152832
2021-08-23,39.163841247558594
2021-08-24,39.183387756347656
2021-08-25,39.242027282714844
2021-08-26,39.15407180786133
2021-08-27,39.359317779541016
2021-08-30,39.437503814697266
2021-08-31,39.388641357421875
2021-09-01,39.44728088378906
2021-09-02,39.49913024902344
2021-09-03,39.47956085205078
2021-09-07,39.33283996582031
2021-09-08,39.37196731567383
2021-09-09,39.40131759643555
2021-09-10,39.29370880126953
2021-09-13,39.33283996582031
2021-09-14,39.32305908203125
2021-09-15,39.41109848022461
2021-09-16,39.33283996582031
2021-09-17,39.176326751708984
2021-09-20,38.9219970703125
2021-09-21,39.049163818359375
2021-09-22,39.16654586791992
2021-09-23,39.18611145019531
2021-09-24,39.09807205200195
2021-09-27,39.01003646850586
2021-09-28,38.70680236816406
2021-09-29,38.70680236816406
2021-09-30,38.63832473754883
2021-10-01,38.79483413696289
2021-10-04,38.61555862426758
2021-10-05,38.664546966552734
2021-10-06,38.64495849609375
2021-10-07,38.73311996459961
2021-10-08,38.674346923828125
2021-10-11,38.55679702758789
2021-10-12,38.595977783203125
2021-10-13,38.73311996459961
2021-10-14,38.9388313293457
2021-10-15,38.929039001464844
2021-10-18,38.97801971435547
2021-10-19,38.97801971435547
2021-10-20,39.027000427246094
2021-10-21,38.97801971435547
2021-10-22,39.036800384521484
